,nb_reuse,tools,nb_own,list_own,nb_contrib,list_contrib,nb_wf,list_wf
2061,29,"['GenomeFlow', 'Mgenome', 'Primer']",21,"['nf-core', 'peterk87', 'harleenduggal', 'xiaoli-dong', 'noamteyssier', 'nibscbioinformatics', 'dakehero', 'avantonder', 'icgc-argo-workflows', 'kingzhuky', 'chelauk', 'jiangfuqing', 'lwratten', 'grpiccoli', 'lifebit-ai', 'sickle-in-africa', 'cirrina', 'thanhleviet', 'leipzig', 'sarseq', 'ralsallaq']",97,"['rsuchecki', 'nf-core-bot', 'sven1103', 'Galithil', 'kviljoen', 'aanil', 'malinlarsson', 'jemten', 'chelauk', 'hknahal', 'na399', 'FriederikeHanssen', 'drewjbeh', 'KevinMenden', 'robsyme', 'thanhleviet', 'alneberg', 'apeltzer', 'leipzig', 'Rotholandus', 'Zethson', 'jordwil', 'rannick', 'colindaven', 'orionzhou', 'amayer21', 'avantonder', 'lindaxiang', 'drejom', 'silviamorins', 'vezzi', 'ewels', 'grst', 'adrlar', 'marchoeppner', 'george-hall-ucl', 'jburos', 'jinmingda', 'pditommaso', 'drpowell', 'olgabot', 'davidmasp', 'chris-cheshire', 'rfenouil', 'maxulysse', 'kaurravneet4123', 'ljmesi', 'mvanins', 'PhilPalmer', 'c-mertes', 'pcantalupo', 'mashehu', 'lpantano', 'kingzhuky', 'senthil10', 'Emiller88', 'JoseEspinosa', 'BABS-STP1', 'd4straub', 'projectoriented', 'junjun-zhang', 'peterk87', 'pranathivemuri', 'xiaoli-dong', 'Gwennid', 'veeravalli', 'paulklemm', 'ramprasadn', 'matrulda', 'SpikyClip', 'noamteyssier', 'sofiahaglund', 'Hammarn', 'adomingues', 'jun-wan', 'zxl124', 'skrakau', 'juneb4869', 'lconde-ucl', 'mahesh-panchal', 'tiagochst', 'abhi18av', 'ppericard', 'szilvajuhos', 'lwratten', 'lescai', 'chuan-wang', 'cirrina', 'pprieto', 'jfnavarro', 'ggabernet', 'arontommi', 'drpatelh', 'sarseq', 'winni2k', 'ralsallaq', 'jackmo375']",25,"['nf-core-viralevo', 'nextflow_pipelines', 'metaGx_nf', 'FOG', 'test_nextflow_sarek', 'CRISPR-Cas-off-target-identification', 'ctg-rnaseq', 'saw.sarek', 'assembleBAC', 'nf-core-mutectplatypus', 'nfcore-rnaseq', 'LGAflow', 'chipseq', 'nanorna-bam', 'sanger-wgs-variant-calling', 'magph', 'm6a', 'ExpansionHunter', 'nf-virontus', 'atacseq', 'nanorna', 'meripseqpipe', 'sarseq2', 'raredisease', 'nf-nanopore-assembly']"
2062,38,['pcaMethods'],24,"['nf-core', 'peterk87', 'harleenduggal', 'kaizhang', 'xiaoli-dong', 'replikation', 'gis-rpd', 'nibscbioinformatics', 'lengfei5', 'ramadatta', 'gwright99', 'avantonder', 'mahesh-panchal', 'icgc-argo-workflows', 'chelauk', 'lwratten', 'grpiccoli', 'kkerns85', 'vincenthhu', 'lifebit-ai', 'sickle-in-africa', 'raygozag', 'cirrina', 'thanhleviet']",182,"['rsuchecki', 'Mxrcon', 'nf-core-bot', 'sven1103', 'MarieLataretu', 'Galithil', 'kviljoen', 'aanil', 'Midnighter', 'kevbrick', 'malinlarsson', 'yuukiiwa', 'njspix', 'andreas-wilm', 'azure-pipelines[bot]', 'sofstam', 'nebfield', 'bwlang', 'chelauk', 'jemten', 'hknahal', 'na399', 'FriederikeHanssen', 'drewjbeh', 'KevinMenden', 'yocra3', 'robsyme', 'stevekm', 'i-pletenev', 'andersgs', 'thanhleviet', 'santiagorevale', 'alneberg', 'apeltzer', 'kmurat1', 'lskatz', 'Erkison', 'angelovangel', 'tamara-hodgetts', 'charles-plessy', 'Darcy220606', 'Rotholandus', 'hoelzer', 'replikation', 'jordwil', 'rannick', 'colindaven', 'bleazard', 'oschwengers', 'orionzhou', 'lengfei5', 'Jeremy1805', 'ramadatta', 'amayer21', 'AntoniaSchuster', 'avantonder', 'klkeys', 'lindaxiang', 'drejom', 'fmalmeida', 'suzannejin', 'riederd', 'silviamorins', 'sysbiocoder', 'vezzi', 'ewels', 'grst', 'fullama', 'alexandregilardet', 'tamuanand', 'SPPearce', 'adrlar', 'marchoeppner', 'george-hall-ucl', 'vincenthhu', 'jburos', 'jinmingda', 'jianhong', 'pditommaso', 'drpowell', 'olgabot', 'hseabolt', 'SusiJo', 'mjakobs', 'davidmasp', 'lassefolkersen', 'chris-cheshire', 'rfenouil', 'FloWuenne', 'maxulysse', 'Mark-S-Hill', 'DataSpott', 'kaizhang', 'ajodeh-juma', 'kaurravneet4123', 'sruthipsuresh', 'ljmesi', 'mvanins', 'PhilPalmer', 'subwaystation', 'sguizard', 'louperelo', 'c-mertes', 'pcantalupo', 'mashehu', 'jfy133', 'lpantano', 'candiceh08', 'senthil10', 'spficklin', 'Emiller88', 'rpetit3', 'JoseEspinosa', 'kkerns85', 'BABS-STP1', 'antunderwood', 'd4straub', 'Danilo2771', 'projectoriented', 'bunop', 'fbdtemme', 'mjcipriano', 'RaverJay', 'sateeshperi', 'junjun-zhang', 'MillironX', 'peterk87', 'pranathivemuri', 'muffato', 'xiaoli-dong', 'veeravalli', 'Gwennid', 'piotr-faba-ardigen', 'ramprasadn', 'ntoda03', 'paulklemm', 'matrulda', 'SpikyClip', 'sofiahaglund', 'Hammarn', 'sidorov-si', 'adomingues', 'kojix2', 'GCJMackenzie', 'jun-wan', 'zxl124', 'skrakau', 'nickhsmith', 'MGordon09', 'emnilsson', 'heuermh', 'lconde-ucl', 'mahesh-panchal', 'tiagochst', 'aleksandrabliznina', 'abhi18av', 'maxibor', 'ppericard', 'szilvajuhos', 'pericsson', 'phue', 'lescai', 'annacprice', 'lwratten', 'TrisKast', 'RHReynolds', 'praveenraj2018', 'bjohnnyd', 'chuan-wang', 'cirrina', 'pprieto', 'raygozag', 'FelixKrueger', 'jfnavarro', 'BatoolMM', 'ggabernet', 'sima-r', 'arontommi', 'drpatelh', 'winni2k', 'jackmo375', 'erikrikarddaniel']",34,"['nextflow', 'test_nfcore_workflow_chain', 'poreCov', 'nf-core-viralevo', 'modules', 'cageseq', 'nf-core-umipreprocessing', 'nf-core-westest', 'FOG', 'rpd-sg10k-grch38-gatk4-gvcf-freebayes-vcf', 'test_nextflow_sarek', 'midas_nextflow', 'ctg-rnaseq', 'saw.sarek', 'assembleBAC', 'nf-core-mutectplatypus', 'nf-core-umi_preprocessing', 'nf-core-alttemplate', 'nfcore-rnaseq', 'chipseq', 'viralevo', 'sanger-wgs-variant-calling', 'magph', 'nf-core-dragen', 'scATAC-benchmark', 'nf-virontus', 'atacseq', 'atacseq_nf', 'nanorna', 'rnaseq', 'GangSTR', 'raredisease', 'nf-nanopore-assembly', 'scranger']"
2063,1,['shovill'],1,['avantonder'],1,['avantonder'],1,['assembleBAC']
2064,1,['GATK'],1,['aws-samples'],2,"['mderan-da', 'amazon-auto']",1,['aws-gatk-recipe-nextflow-pipeline']
2065,1,['BCFtools'],1,['aws-samples'],2,"['mderan-da', 'amazon-auto']",1,['aws-gatk-recipe-nextflow-pipeline']
2066,1,['GATK'],1,['aws-samples'],2,"['mderan-da', 'amazon-auto']",1,['aws-gatk-recipe-nextflow-pipeline']
2067,1,['GATK'],1,['aws-samples'],2,"['mderan-da', 'amazon-auto']",1,['aws-gatk-recipe-nextflow-pipeline']
2068,1,['GATK'],1,['aws-samples'],2,"['mderan-da', 'amazon-auto']",1,['aws-gatk-recipe-nextflow-pipeline']
2069,1,['GATK'],1,['aws-samples'],2,"['mderan-da', 'amazon-auto']",1,['aws-gatk-recipe-nextflow-pipeline']
2070,2,"['GATK', 'GATK', 'BCFtools']",1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2071,1,['BWA'],1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2072,1,['GATK'],1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2073,2,['FastQC'],2,"['bactopia', 'b600a']",8,"['Mxrcon', 'TGotwig', 'fmaguire', 'b600a', 'bhbhjs', 'rpetit3', 'Accio', 'ythaworn']",2,"['bactopia', 'tuber']"
2074,1,['Trimmomatic'],1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2075,1,['FastQC'],1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2076,1,['MultiQC'],1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2077,1,"['BWA', 'SAMtools', 'SAMtools', 'SAMtools', 'GATK', 'SAMtools']",1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2078,1,['GATK'],1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2079,1,"['GATK', 'GATK']",1,['b600a'],3,"['bhbhjs', 'b600a', 'ythaworn']",1,['tuber']
2080,1,"['JSpecies', 'Proteins API', 'RNAmmer', 'Rfam', 'Prokka']",1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2081,1,['HiCapTools'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2082,1,['Mash'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2083,1,['Mash'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2084,1,['G-BLASTN'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2085,2,['ABRicate'],2,"['bcgsc', 'bactopia']",6,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio', 'RichardCorbett']",2,"['bactopia', 'TMBur']"
2086,1,"['Kmer-SSR', 'FastQC', 'Mash', 'sourmash']",1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2087,1,"['BWA', 'BWA', 'BWA', 'BWA', 'BWA', 'SAMtools', 'SAMtools']",1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2088,1,['Rgin'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2089,1,['SCHEMA'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2090,1,['SISTR'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2091,1,"['nanopolish', 'Unicycler', 'MBASED', 'SPAdes']",1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2092,1,"['FastQC', 'Mash', 'sourmash']",1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2093,1,['kraken2'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2094,1,['Scoary'],1,['bactopia'],5,"['Mxrcon', 'TGotwig', 'fmaguire', 'rpetit3', 'Accio']",1,['bactopia']
2095,1,['Sambamba'],1,['baiyuanxiang'],1,['snewhouse'],1,['ngs_nextflow']
2096,1,"['FreeBayes', 'VCFFilterJS']",1,['baiyuanxiang'],1,['snewhouse'],1,['ngs_nextflow']
2097,1,['BWA'],1,['baiyuanxiang'],1,['snewhouse'],1,['ngs_nextflow']
2098,1,['SAMtools'],1,['baiyuanxiang'],1,['snewhouse'],1,['ngs_nextflow']
2099,1,['BCFtools'],1,['bartcharbon'],1,['bartcharbon'],1,['nextflowVipPoc']
2100,1,['Cutadapt'],1,['bbi-lab'],4,"['hpliner', 'brgew', 'aishwaryagogate', 'lilu-martin']",1,['bbi-sci']
2101,1,"['STAR', 'Ganon', 'GTfold']",1,['bbi-lab'],4,"['hpliner', 'brgew', 'aishwaryagogate', 'lilu-martin']",1,['bbi-sci']
2102,1,"['SAMtools', 'SAMtools']",1,['bbi-lab'],4,"['hpliner', 'brgew', 'aishwaryagogate', 'lilu-martin']",1,['bbi-sci']
2103,1,"['BamTools', 'SAMtools', 'BEDTools', 'BEDTools', 'SAMtools']",1,['bbi-lab'],4,"['hpliner', 'brgew', 'aishwaryagogate', 'lilu-martin']",1,['bbi-sci']
2104,1,"['SAMtools', 'BEDTools', 'BEDTools']",1,['bbi-lab'],4,"['hpliner', 'brgew', 'aishwaryagogate', 'lilu-martin']",1,['bbi-sci']
2105,1,"['totalVI', 'totalVI']",1,['bbi-lab'],4,"['hpliner', 'brgew', 'aishwaryagogate', 'lilu-martin']",1,['bbi-sci']
2106,1,['scds'],1,['bbi-lab'],4,"['hpliner', 'brgew', 'aishwaryagogate', 'lilu-martin']",1,['bbi-sci']
2107,53,['GATK'],40,"['nf-core', 'cometsong', 'vpeddu', 'tamara-hodgetts', 'bibo3', 'eQTL-Catalogue', 'szabogtamas', 'hirenbioinfo', 'zamanianlab', 'junyu-boston', 'oalmelid', 'mbosio85', 'bioatlas', 'esrice', 'gates-mri-bioinformatics', 'juneb4869', 'nibscbioinformatics', 'lengfei5', 'quinlan-lab', 'kmayerb', 'joshua-d-campbell', 'czbiohub', 'gongyh', 'sanger-tol', 'maxibor', 'chelauk', 'luslab', 'grpiccoli', 'vib-singlecell-nf', 'pblaney', 'elyadlezmi', 'stevekm', 'h3abionet', 'bc2zb', 'brentp', 'leipzig', 'nilesh-tawari', 'marcodelapierre', 'caspargross', 'biomedbigdata']",127,"['rsuchecki', 'batson', 'cometsong', 'nf-core-bot', 'sven1103', 'danrlu', 'saramonzon', 'Galithil', 'szabogtamas', 'mzamanian', 'amchakra', 'kviljoen', 'ktrns', 'esrice', 'aanil', 'ghuls', 'kaitlinchaung', 'octavia-c', 'mamanambiya', 'kmayerb', 'chelauk', 'jemten', 'na399', 'FriederikeHanssen', 'drewjbeh', 'KevinMenden', 'kcleal', 'robsyme', 'pblaney', 'stevekm', 'kalanir', 'jackkamm', 'alneberg', 'apeltzer', 'leipzig', 'BeibeiDu', 'stevin-wilson', 'DiegoBrambilla', 'vpeddu', 'tamara-hodgetts', 'Rahul1711arora', 'hirenbioinfo', 'ralf-tambets', 'jordwil', 'colindaven', 'bleazard', 'orionzhou', 'lengfei5', 'amayer21', 'drejom', 'samlhao', 'gongyh', 'silviamorins', 'vezzi', 'ewels', 'dweemx', 'grst', 'jcurado-flomics', 'kerimoff', 'marchoeppner', 'jburos', 'chenthorn', 'jinmingda', 'pditommaso', 'kauralasoo', 'olgabot', 'marcodelapierre', 'caspargross', 'chris-cheshire', 'rfenouil', 'maxulysse', 'liameabbott', 'lekhakaranam', 'kkuret', 'ameintjes', 'nilesh-tawari-elanco', 'oalmelid', 'neevor', 'mbosio85', 'mvanins', 'pcantalupo', 'mashehu', 'jfy133', 'lpantano', 'candiceh08', 'senthil10', 'CharlotteAnne', 'JoseEspinosa', 'dependabot[bot]', 'BABS-STP1', 'antunderwood', 'd4straub', 'elyadlezmi', 'brentp', 'phoenixAja', 'priyanka-surana', 'pranathivemuri', 'bibo3', 'veeravalli', 'paulklemm', 'matrulda', 'ojziff', 'MiguelJulia', 'Hammarn', 'sofiahaglund', 'jun-wan', 'zxl124', 'skrakau', 'juneb4869', 'KrisDavie', 'svarona', 'heuermh', 'joshua-d-campbell', 'bluegenes', 'maxibor', 'ErikaKvalem', 'ppericard', 'abhi18av', 'alexthiery', 'lescai', 'brwnj', 'chuan-wang', 'cflerin', 'ggabernet', 'arontommi', 'drpatelh', 'erikrikarddaniel']",49,"['nf-core-scgs', 'new_meripseqpipe', 'reference-database', 'nf-core-denovohybrid', 'ampliflow', 'nf-sicilian', 'ngs_variant_calling', 'nf-core-partial-umi', 'repertoireseq_container', 'ATAC_Seq_nxf', 'FOG', 'rare-disease-wf', 'viralrecon', 'illumina-nf', 'humgen', 'genimpute', 'mgp1000', 'ev-meta', 'blast-pipeline', 'nextflow_pipeline', 'nf-core-mutectplatypus', 'nf-mixcr', 'RNA2CM', 'CNVcall', 'nf-core-circRNA-sponging', 'readmapping', 'popbom', 'chipimputation_evaluate_chips', 'Core_RNAseq-nf', 'nf-predictorthologs', 'workflows', 'coproID', 'viralevo', 'nf-core-disambiguate', 'm6a', 'lift-over-nf', 'nf-large-assembly', 'atacseq_nf', 'vsn-pipelines', 'nextflow-demos', 'sc2-illumina-pipeline', 'nf-GATK_Exome_Preprocess', 'preon', 'nf-clip', 'nf-bowtie', 'nextflow-pipeline-demo', 'sc2-ngs-analysis', 'dicerna-rnaseq', 'nf-atac-seq']"
2108,33,['FLASH'],26,"['nf-core', 'cometsong', 'tamara-hodgetts', 'bibo3', 'zamanianlab', 'noamteyssier', 'mbosio85', 'bioatlas', 'esrice', 'gates-mri-bioinformatics', 'oisinmccaffrey', 'juneb4869', 'nibscbioinformatics', 'jtmccr1', 'czbiohub', 'maxibor', 'chelauk', 'luslab', 'vib-singlecell-nf', 'pblaney', 'elyadlezmi', 'bc2zb', 'nicni16', 'brentp', 'leipzig', 'marcodelapierre']",117,"['batson', 'cometsong', 'rsuchecki', 'nf-core-bot', 'sven1103', 'danrlu', 'saramonzon', 'Galithil', 'mzamanian', 'amchakra', 'kviljoen', 'ktrns', 'esrice', 'aanil', 'ghuls', 'kaitlinchaung', 'chelauk', 'jemten', 'na399', 'FriederikeHanssen', 'KevinMenden', 'kcleal', 'robsyme', 'pblaney', 'stevekm', 'jackkamm', 'alneberg', 'leipzig', 'apeltzer', 'stevin-wilson', 'BeibeiDu', 'DiegoBrambilla', 'tamara-hodgetts', 'Rahul1711arora', 'jordwil', 'colindaven', 'orionzhou', 'amayer21', 'jtmccr1', 'drejom', 'samlhao', 'silviamorins', 'vezzi', 'ewels', 'grst', 'dweemx', 'jcurado-flomics', 'george-hall-ucl', 'marchoeppner', 'jburos', 'chenthorn', 'pditommaso', 'drpowell', 'olgabot', 'marcodelapierre', 'chris-cheshire', 'rfenouil', 'maxulysse', 'liameabbott', 'lekhakaranam', 'kkuret', 'neevor', 'mbosio85', 'mvanins', 'oisinmccaffrey', 'c-mertes', 'pcantalupo', 'mashehu', 'jfy133', 'lpantano', 'candiceh08', 'senthil10', 'Emiller88', 'CharlotteAnne', 'JoseEspinosa', 'dependabot[bot]', 'BABS-STP1', 'd4straub', 'antunderwood', 'elyadlezmi', 'nicni16', 'brentp', 'phoenixAja', 'pranathivemuri', 'bibo3', 'snafees', 'veeravalli', 'paulklemm', 'matrulda', 'ojziff', 'SpikyClip', 'noamteyssier', 'MiguelJulia', 'Hammarn', 'sofiahaglund', 'adomingues', 'jun-wan', 'zxl124', 'skrakau', 'juneb4869', 'KrisDavie', 'svarona', 'heuermh', 'mahesh-panchal', 'bluegenes', 'maxibor', 'abhi18av', 'ppericard', 'ErikaKvalem', 'alexthiery', 'lescai', 'chuan-wang', 'cflerin', 'ggabernet', 'arontommi', 'drpatelh', 'erikrikarddaniel']",31,"['nf-unsplicedcds', 'new_meripseqpipe', 'reference-database', 'ampliflow', 'modules', 'nf-sicilian', 'nextflow_pipelines', 'mnaseseq', 'nfcore-maxquant', 'ATAC_Seq_nxf', 'rare-disease-wf', 'viralrecon', 'mgp1000', 'bft-nf', 'RNA2CM', 'popbom', 'Core_RNAseq-nf', 'nf-predictorthologs', 'workflows', 'coproID', 'nf-core-gatkcohortcall', 'nanopore-nf', 'nf-core-disambiguate', 'm6a', 'clipseq.nextflow', 'rnaseq', 'vsn-pipelines', 'sc2-illumina-pipeline', 'nf-clip', 'nf-core-platypus', 'nf-atac-seq']"
2109,25,['Picard'],21,"['nf-core', 'cometsong', 'tamara-hodgetts', 'vibbits', 'junyu-boston', 'noamteyssier', 'mbosio85', 'bioatlas', 'esrice', 'bigbio', 'oisinmccaffrey', 'nibscbioinformatics', 'njspix', 'czbiohub', 'maxibor', 'chelauk', 'luslab', 'pblaney', 'elyadlezmi', 'bc2zb', 'leipzig']",97,"['husensofteng', 'rsuchecki', 'batson', 'cometsong', 'nf-core-bot', 'sven1103', 'danrlu', 'saramonzon', 'Galithil', 'amchakra', 'kviljoen', 'ktrns', 'esrice', 'aanil', 'sureshhewabi', 'njspix', 'chelauk', 'jemten', 'na399', 'FriederikeHanssen', 'KevinMenden', 'robsyme', 'pblaney', 'stevekm', 'jackkamm', 'alneberg', 'leipzig', 'apeltzer', 'BeibeiDu', 'stevin-wilson', 'DiegoBrambilla', 'tamara-hodgetts', 'Rahul1711arora', 'jgriss', 'jordwil', 'ortzf', 'colindaven', 'bleazard', 'orionzhou', 'amayer21', 'drejom', 'samlhao', 'silviamorins', 'vezzi', 'ewels', 'grst', 'jcurado-flomics', 'marchoeppner', 'jburos', 'pditommaso', 'olgabot', 'chris-cheshire', 'rfenouil', 'maxulysse', 'kkuret', 'neevor', 'mbosio85', 'mvanins', 'oisinmccaffrey', 'pcantalupo', 'mashehu', 'lpantano', 'candiceh08', 'senthil10', 'ypriverol', 'CharlotteAnne', 'JoseEspinosa', 'BABS-STP1', 'antunderwood', 'd4straub', 'elyadlezmi', 'pranathivemuri', 'veeravalli', 'paulklemm', 'matrulda', 'ojziff', 'noamteyssier', 'MiguelJulia', 'Hammarn', 'sofiahaglund', 'jun-wan', 'mwalzer', 'skrakau', 'zxl124', 'svarona', 'heuermh', 'maxibor', 'ErikaKvalem', 'ppericard', 'abhi18av', 'alexthiery', 'lescai', 'chuan-wang', 'ggabernet', 'arontommi', 'drpatelh', 'erikrikarddaniel']",23,"['enaprep', 'ampliflow', 'modules', 'nextflow_pipelines', 'nf-core-partial-umi', 'ATAC_Seq_nxf', 'viralrecon', 'mgp1000', 'RNA2CM', 'workflows', 'nf-workflows', 'nf-core-gatkcohortcall', 'viralevo', 'ref_genomes', 'nf-core-disambiguate', 'm6a', 'clipseq.nextflow', 'NextFlow_pipelines', 'sc2-illumina-pipeline', 'nf-clip', 'nf-core-platypus', 'dicerna-rnaseq', 'nf-atac-seq']"
2110,1,['GATK'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2111,1,"['GATK', 'GATK']",1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2112,1,"['GATK', 'GATK']",1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2113,1,['GATK'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2114,1,['GATK'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2115,1,['BWA'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2116,1,['sortgff'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2117,1,"['BEDTools', 'BEDTools']",1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2118,1,"['BWA', 'SAMtools']",1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2119,1,['SAMtools'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2120,1,['Sambamba'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2121,1,['Sambamba'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2122,1,"['sortgff', 'sortgff']",1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2123,1,['Bowtie'],1,['benpastore'],1,['benpastore'],1,['nf-smrna-seq']
2124,1,"['Bowtie', 'SAMtools', 'SAMtools']",1,['benpastore'],1,['benpastore'],1,['nf-smrna-seq']
2125,1,"['Bowtie', 'SAMtools', 'SAMtools', 'SAMtools']",1,['benpastore'],1,['benpastore'],1,['nf-smrna-seq']
2126,1,"['Bowtie', 'SAMtools', 'SAMtools', 'SAMtools']",1,['benpastore'],1,['benpastore'],1,['nf-smrna-seq']
2127,2,['BWA'],2,"['bhagesh-codebeast', 'nf-core']",25,"['maxulysse', 'nf-core-bot', 'lbarquist', 'charles-plessy', 'evanfloden', 'sc13-bioinf', 'bozmik', 'ashildv', 'alexhbnr', 'scarlhoff', 'TCLamnidis', 'jfy133', 'maxibor', 'ZandraFagernas', 'aidaanva', 'bhagesh-codebeast', 'ewels', 'phue', 'alexandregilardet', 'reganhayward', 'IdoBar', 'olgabot', 'ggabernet', 'apeltzer', 'drpatelh']",2,"['eager', 'nextflowdualrnaseq']"
2128,2,['SAMtools'],2,"['bhagesh-codebeast', 'nf-core']",25,"['maxulysse', 'nf-core-bot', 'lbarquist', 'charles-plessy', 'evanfloden', 'sc13-bioinf', 'bozmik', 'ashildv', 'alexhbnr', 'scarlhoff', 'TCLamnidis', 'jfy133', 'maxibor', 'ZandraFagernas', 'aidaanva', 'bhagesh-codebeast', 'ewels', 'phue', 'alexandregilardet', 'reganhayward', 'IdoBar', 'olgabot', 'ggabernet', 'apeltzer', 'drpatelh']",2,"['eager', 'nextflowdualrnaseq']"
2129,2,['STAR'],2,"['bhagesh-codebeast', 'nf-core']",25,"['maxulysse', 'nf-core-bot', 'lbarquist', 'charles-plessy', 'evanfloden', 'sc13-bioinf', 'bozmik', 'ashildv', 'alexhbnr', 'scarlhoff', 'TCLamnidis', 'jfy133', 'maxibor', 'ZandraFagernas', 'bhagesh-codebeast', 'aidaanva', 'ewels', 'phue', 'alexandregilardet', 'reganhayward', 'IdoBar', 'olgabot', 'ggabernet', 'apeltzer', 'drpatelh']",2,"['eager', 'nextflowdualrnaseq']"
2130,2,['FastQC'],2,"['bhagesh-codebeast', 'nf-core']",25,"['maxulysse', 'nf-core-bot', 'lbarquist', 'charles-plessy', 'evanfloden', 'sc13-bioinf', 'bozmik', 'ashildv', 'alexhbnr', 'scarlhoff', 'TCLamnidis', 'jfy133', 'maxibor', 'ZandraFagernas', 'aidaanva', 'bhagesh-codebeast', 'ewels', 'phue', 'alexandregilardet', 'reganhayward', 'IdoBar', 'olgabot', 'ggabernet', 'apeltzer', 'drpatelh']",2,"['eager', 'nextflowdualrnaseq']"
