,nb_reuse,tools,nb_own,list_own,nb_contrib,list_contrib,nb_wf,list_wf
2188,1,['GATK'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2189,1,['BWA'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2190,1,"['BEDTools', 'BEDTools']",1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2191,1,"['BWA', 'SAMtools']",1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2192,1,['SAMtools'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2193,1,['Sambamba'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2194,1,['Sambamba'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2195,1,['MSIsensor'],1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2196,1,"['sortgff', 'sortgff']",1,['bcgsc'],1,['RichardCorbett'],1,['TMBur']
2197,1,['Bowtie'],1,['benpastore'],1,['benpastore'],1,['nf-smrna-seq']
2198,2,"['FastQC', 'MultiQC']",2,"['benpastore', 'biggstd']",2,"['benpastore', 'biggstd']",2,"['nf-core-gsfworkflow', 'nf-smrna-seq']"
2199,1,"['Bowtie', 'SAMtools', 'SAMtools']",1,['benpastore'],1,['benpastore'],1,['nf-smrna-seq']
2200,1,"['Bowtie', 'SAMtools', 'SAMtools', 'SAMtools']",1,['benpastore'],1,['benpastore'],1,['nf-smrna-seq']
2201,2,['BWA'],2,"['bhagesh-codebeast', 'nf-core']",25,"['alexandregilardet', 'ggabernet', 'bozmik', 'sc13-bioinf', 'maxibor', 'lbarquist', 'bhagesh-codebeast', 'nf-core-bot', 'evanfloden', 'IdoBar', 'maxulysse', 'TCLamnidis', 'ashildv', 'drpatelh', 'reganhayward', 'scarlhoff', 'apeltzer', 'aidaanva', 'ewels', 'olgabot', 'phue', 'ZandraFagernas', 'charles-plessy', 'alexhbnr', 'jfy133']",2,"['eager', 'nextflowdualrnaseq']"
2202,2,['SAMtools'],2,"['bhagesh-codebeast', 'nf-core']",25,"['alexandregilardet', 'ggabernet', 'bozmik', 'sc13-bioinf', 'maxibor', 'lbarquist', 'bhagesh-codebeast', 'nf-core-bot', 'evanfloden', 'IdoBar', 'maxulysse', 'TCLamnidis', 'ashildv', 'drpatelh', 'reganhayward', 'scarlhoff', 'apeltzer', 'aidaanva', 'ewels', 'olgabot', 'phue', 'ZandraFagernas', 'charles-plessy', 'alexhbnr', 'jfy133']",2,"['eager', 'nextflowdualrnaseq']"
2203,2,['STAR'],2,"['bhagesh-codebeast', 'nf-core']",25,"['alexandregilardet', 'ggabernet', 'bozmik', 'sc13-bioinf', 'maxibor', 'lbarquist', 'bhagesh-codebeast', 'nf-core-bot', 'evanfloden', 'IdoBar', 'maxulysse', 'TCLamnidis', 'ashildv', 'drpatelh', 'reganhayward', 'scarlhoff', 'apeltzer', 'aidaanva', 'ewels', 'olgabot', 'phue', 'ZandraFagernas', 'charles-plessy', 'alexhbnr', 'jfy133']",2,"['eager', 'nextflowdualrnaseq']"
2204,2,['FastQC'],2,"['bhagesh-codebeast', 'nf-core']",25,"['alexandregilardet', 'ggabernet', 'bozmik', 'sc13-bioinf', 'maxibor', 'lbarquist', 'bhagesh-codebeast', 'nf-core-bot', 'evanfloden', 'IdoBar', 'maxulysse', 'TCLamnidis', 'ashildv', 'drpatelh', 'reganhayward', 'scarlhoff', 'apeltzer', 'aidaanva', 'ewels', 'olgabot', 'phue', 'ZandraFagernas', 'charles-plessy', 'alexhbnr', 'jfy133']",2,"['eager', 'nextflowdualrnaseq']"
2205,31,['GATK'],24,"['yqshao', 'esrice', 'chelauk', 'pblaney', 'vib-singlecell-nf', 'nibscbioinformatics', 'galaxyuvri-ea', 'maxibor', 'ntoda03', 'tamara-hodgetts', 'mblanche', 'marcodelapierre', 'bioinformatist', 'juneb4869', 'bigmonty12', 'codingene', 'leipzig', 'biomedbigdata', 'czbiohub', 'luslab', 'josephhalstead', 'nf-core', 'bhargava-morampalli', 'elyadlezmi']",111,"['ghuls', 'yqshao', 'pranathivemuri', 'stevin-wilson', 'amayer21', 'rsuchecki', 'drejom', 'matrulda', 'alexthiery', 'mvanins', 'marc-jones', 'dependabot[bot]', 'silviamorins', 'drpatelh', 'robsyme', 'george-hall-ucl', 'neevor', 'octavia-c', 'paulklemm', 'Hammarn', 'Emiller88', 'jordwil', 'ErikaKvalem', 'c-mertes', 'AlfredUg', 'stevekm', 'JoseEspinosa', 'alneberg', 'Galithil', 'sofiahaglund', 'esrice', 'chelauk', 'pblaney', 'na399', 'skrakau', 'chuan-wang', 'saramonzon', 'rfenouil', 'lescai', 'tamara-hodgetts', 'ppericard', 'mjmansfi', 'bioinformatist', 'antunderwood', 'bigmonty12', 'maxulysse', 'kviljoen', 'apeltzer', 'phoenixAja', 'jun-wan', 'elyadlezmi', 'zxl124', 'arontommi', 'svarona', 'FriederikeHanssen', 'veeravalli', 'jcurado-flomics', 'charles-plessy', 'chris-cheshire', 'drpowell', 'candiceh08', 'adomingues', 'ktrns', 'ntoda03', 'lpantano', 'sk-sahu', 'grst', 'marcodelapierre', 'juneb4869', 'nf-core-bot', 'vezzi', 'heuermh', 'samlhao', 'amchakra', 'sven1103', 'mahesh-panchal', 'KevinMenden', 'KrisDavie', 'charlotte-west', 'lekhakaranam', 'colindaven', 'danrlu', 'batson', 'jackkamm', 'senthil10', 'ggabernet', 'SpikyClip', 'maxibor', 'pditommaso', 'pcantalupo', 'bluegenes', 'jburos', 'leipzig', 'josephhalstead', 'bleazard', 'BABS-STP1', 'mashehu', 'ewels', 'sidorov-si', 'olgabot', 'orionzhou', 'kaitlinchaung', 'dweemx', 'jemten', 'cflerin', 'marchoeppner', 'd4straub', 'aanil', 'MiguelJulia', 'jfy133', 'abhi18av']",28,"['cdnaseqont-nextflow', 'illumina-nf', 'nf-core-circRNA-sponging', 'tips', 'humgen', 'vsn-pipelines', 'workflows', 'nextflow_small_germline_panel', 'nf-sicilian', 'nf-atac-seq', 'viralrecon', 'nf-core-metaamplicon', 'm6a', 'cycleassembler', 'RNA2CM', 'nf-core-mutectplatypus', 'nextflow-base', 'mgp1000', 'peakCallingBenchmark', 'luslab-nf-modules', 'coproID', 'nf-predictorthologs', 'viralevo', 'sc2-illumina-pipeline', 'new_meripseqpipe', 'nextflow', 'rnaseq', 'qiime2-pipeline']"
2206,17,"['SAMtools', 'SAMtools', 'AIVAR', 'SAMtools']",13,"['esrice', 'nibscbioinformatics', 'chelauk', 'vib-singlecell-nf', 'pblaney', 'bhargava-morampalli', 'bigmonty12', 'maxibor', 'codingene', 'czbiohub', 'ntoda03', 'elyadlezmi', 'mblanche']",26,"['ghuls', 'esrice', 'pranathivemuri', 'chelauk', 'pblaney', 'maxibor', 'ntoda03', 'lescai', 'sk-sahu', 'bigmonty12', 'maxulysse', 'dependabot[bot]', 'samlhao', 'bleazard', 'apeltzer', 'neevor', 'olgabot', 'elyadlezmi', 'KrisDavie', 'dweemx', 'snafees', 'cflerin', 'danrlu', 'batson', 'jackkamm', 'jfy133']",15,"['cdnaseqont-nextflow', 'vsn-pipelines', 'viralevo', 'cycleassembler', 'sc2-illumina-pipeline', 'RNA2CM', 'workflows', 'nf-core-mutectplatypus', 'nextflow-base', 'mgp1000', 'humgen', 'nextflow', 'nf-unsplicedcds', 'peakCallingBenchmark', 'coproID']"
2207,1,['kraken2'],1,['bhattlab'],2,"['tamburinif', 'elimoss']",1,['wits_workshop']
2208,1,['Bracken'],1,['bhattlab'],2,"['tamburinif', 'elimoss']",1,['wits_workshop']
2209,1,"['FastQC', 'MultiQC', 'fastPHASE', 'kraken2', 'Centrifuge']",1,['bibo3'],1,['bibo3'],1,['popbom']
2210,1,['fastPHASE'],1,['bibo3'],1,['bibo3'],1,['popbom']
2211,1,['Bowtie'],1,['bibo3'],1,['bibo3'],1,['popbom']
2212,1,['kraken2'],1,['bibo3'],1,['bibo3'],1,['popbom']
2213,1,"['MetaPhlAn', 'Bowtie']",1,['bibo3'],1,['bibo3'],1,['popbom']
2214,1,['MultiQC'],1,['bibo3'],1,['bibo3'],1,['popbom']
2215,1,['Crux'],1,['bigbio'],5,"['husensofteng', 'mwalzer', 'jgriss', 'sureshhewabi', 'ypriverol']",1,['nf-workflows']
2216,1,['SPIA'],1,['bigbio'],5,"['husensofteng', 'mwalzer', 'jgriss', 'sureshhewabi', 'ypriverol']",1,['nf-workflows']
2217,2,['AgileFileConverter'],2,"['nf-core', 'bigbio']",62,"['daichengxin', 'Galithil', 'alneberg', 'senthil10', 'pranathivemuri', 'sofiahaglund', 'chris-cheshire', 'drpowell', 'na399', 'ggabernet', 'SpikyClip', 'jpfeuffer', 'amayer21', 'skrakau', 'adomingues', 'chuan-wang', 'pditommaso', 'rfenouil', 'lpantano', 'drejom', 'pcantalupo', 'grst', 'matrulda', 'rsuchecki', 'ppericard', 'nf-core-bot', 'mvanins', 'maxulysse', 'vezzi', 'jburos', 'silviamorins', 'drpatelh', 'kviljoen', 'robsyme', 'BABS-STP1', 'mashehu', 'sven1103', 'george-hall-ucl', 'ewels', 'apeltzer', 'mahesh-panchal', 'olgabot', 'paulklemm', 'KevinMenden', 'jun-wan', 'Hammarn', 'orionzhou', 'Emiller88', 'zxl124', 'colindaven', 'jemten', 'marchoeppner', 'arontommi', 'jordwil', 'FriederikeHanssen', 'd4straub', 'veeravalli', 'aanil', 'c-mertes', 'JoseEspinosa', 'ypriverol', 'abhi18av']",2,"['rnaseq', 'proteomicstmt']"
2218,1,['MultiQC'],1,['bigbio'],3,"['daichengxin', 'ypriverol', 'jpfeuffer']",1,['proteomicstmt']
2219,1,"['Percolator', 'MultiQC']",1,['bigbio'],3,"['daichengxin', 'ypriverol', 'jpfeuffer']",1,['proteomicstmt']
2220,1,['DiANNA'],1,['bigbio'],4,"['daichengxin', 'nf-core-bot', 'ypriverol', 'jpfeuffer']",1,['quantms']
2221,1,['AgileFileConverter'],1,['bigbio'],4,"['daichengxin', 'nf-core-bot', 'ypriverol', 'jpfeuffer']",1,['quantms']
2222,1,['DiANNA'],1,['bigbio'],4,"['daichengxin', 'nf-core-bot', 'ypriverol', 'jpfeuffer']",1,['quantms']
2223,1,['PklFileMerger'],1,['bigbio'],4,"['daichengxin', 'nf-core-bot', 'ypriverol', 'jpfeuffer']",1,['quantms']
2224,25,['SAMtools'],17,"['lauramble', 'vpeddu', 'chewbeckie', 'czbiohub', 'jonbra', 'chelauk', 'markxiao', 'hoelzer', 'sguizard', 'gnetsanet', 'bigbio', 'maxibor', 'rastiks', 'h3abionet', 'ebi-gene-expression-group', 'jianhong', 'nf-core']",100,"['daichengxin', 'pranathivemuri', 'naliebe', 'stevin-wilson', 'amayer21', 'rsuchecki', 'drejom', 'matrulda', 'jonbra', 'morpholino', 'mvanins', 'angelovangel', 'silviamorins', 'drpatelh', 'bewt85', 'Alexey-ebi', 'robsyme', 'george-hall-ucl', 'xlinxlin', 'paulklemm', 'Hammarn', 'Emiller88', 'yuxuth', 'jordwil', 'ErikaKvalem', 'c-mertes', 'JoseEspinosa', 'stevekm', 'alneberg', 'Galithil', 'sofiahaglund', 'na399', 'chelauk', 'peterwharrison', 'skrakau', 'chuan-wang', 'saramonzon', 'rfenouil', 'ppericard', 'antunderwood', 'maxulysse', 'kviljoen', 'HadrienG', 'chewbeckie', 'markxiao', 'hoelzer', 'cjfields', 'apeltzer', 'jun-wan', 'zxl124', 'arontommi', 'svarona', 'FriederikeHanssen', 'veeravalli', 'jcurado-flomics', 'lauramble', 'chris-cheshire', 'drpowell', 'adomingues', 'ktrns', 'lpantano', 'grst', 'kalanir', 'nf-core-bot', 'evanfloden', 'heuermh', 'vezzi', 'pinin4fjords', 'vpeddu', 'sven1103', 'mahesh-panchal', 'KevinMenden', 'colindaven', 'jambler24', 'jianhong', 'ypriverol', 'senthil10', 'ggabernet', 'sguizard', 'SpikyClip', 'jpfeuffer', 'maxibor', 'pditommaso', 'pcantalupo', 'jburos', 'AntoniaSchuster', 'BABS-STP1', 'mashehu', 'rivera10', 'ewels', 'olgabot', 'orionzhou', 'jemten', 'marchoeppner', 'd4straub', 'rastiks', 'aanil', 'MiguelJulia', 'jfy133', 'abhi18av']",21,"['isoseq', 'rnaseq-vizfada', 'bowtie2-lca', 'nf-desensitize', 'Outbreak_EnrichmentCulture', 'isl_refs_to_refgenie', 'viralrecon', 'nanovirus', 'nf-fusioncatcher', 'h3arefgraph', 'test_nextflow_sarek', 'nf-bowtie', 'PRS-dev', 'mag', 'nf-core-hicar', 'mnaseseq', 'universalModule', 'quantms', 'bacass', 'Slowqc', 'rnaseq']"
2225,23,['Bismark'],17,"['nf-core', 'lauramble', 'cmatKhan', 'jtmccr1', 'suzannejin', 'nibscbioinformatics', 'chelauk', 'nriddiford', 'elowy01', 'jordwil', 'maxibor', 'veitveit', 'paulstretenowich', 'luissian', 'czbiohub', 'biggstd', 'espelpz']",43,"['alneberg', 'pranathivemuri', 'lauramble', 'cmatKhan', 'chelauk', 'suzannejin', 'ggabernet', 'elowy01', 'gdevailly', 'maxibor', 'higsch', 'pditommaso', 'lescai', 'matq007', 'espelpz', 'nf-core-bot', 'bluegenes', 'evanfloden', 'nriddiford', 'veitveit', 'maxulysse', 'luissian', 'drpatelh', 'alesssia', 'robsyme', 'bleazard', 'sven1103', 'mashehu', 'noirot', 'FelixKrueger', 'apeltzer', 'ewels', 'olgabot', 'szilvajuhos', 'phoenixAja', 'Hammarn', 'chadisaad', 'lekhakaranam', 'nvk747', 'phue', 'colindaven', 'jordwil', 'biggstd']",23,"['rnafusion', 'nf-core-phylofunk', 'rnaseq-vizfada', 'humgen', 'bowtie2-lca', 'nf-proportionality', 'nf-core-assemblybacterias', 'nextflow-bowtie2', 'nf-core-viralrecon', 'nf-simulaternaseq', 'nf-core-gsfworkflow', 'nf-core-rw', 'nf-core-lohcator', 'nf-core-wombatp', 'genebygenebact', 'test-nf-core-pipeline', 'nf-predictorthologs', 'methylseq', 'viralevo', 'nf-core-hlatyping', 'nf-core-testworkflow', 'testpipeline', 'taranispip']"
2226,22,['GATK'],18,"['nf-core', 'lauramble', 'juneb4869', 'cmatKhan', 'pblaney', 'elyadlezmi', 'nibscbioinformatics', 'vib-singlecell-nf', 'chelauk', 'espirado', 'maxibor', 'luomei308', 'ntanh1999', 'szabogtamas', 'czbiohub', 'biggstd', 'espelpz', 'mblanche']",28,"['alneberg', 'ghuls', 'lauramble', 'cmatKhan', 'pblaney', 'chelauk', 'maxibor', 'szabogtamas', 'pditommaso', 'lescai', 'juneb4869', 'evanfloden', 'espirado', 'maxulysse', 'dependabot[bot]', 'v-clarissa', 'bleazard', 'apeltzer', 'ewels', 'olgabot', 'luomei308', 'elyadlezmi', 'KrisDavie', 'dweemx', 'cflerin', 'ntanh1999', 'biggstd', 'jfy133']",20,"['nf-core-egatransfer', 'lncrna_annotation_nextflow', 'nf-tracer', 'vipr', 'rnaseq_pipeline_rewrite', 'rnaseq-vizfada', 'humgen', 'vsn-pipelines', 'nf-core-gsfworkflow', 'scoop', 'RNA2CM', 'nf-core-mutectplatypus', 'repertoireseq_container', 'mgp1000', 'coproID', 'RNA_Seq', 'viralevo', 'new_meripseqpipe', 'nextflow', 'taranispip']"
2227,1,['FastQC'],1,['bigmonty12'],1,['bigmonty12'],1,['peakCallingBenchmark']
2228,1,"['Bowtie', 'SAMtools']",1,['bigmonty12'],1,['bigmonty12'],1,['peakCallingBenchmark']
2229,1,"['Picard', 'SAMtools']",1,['bigmonty12'],1,['bigmonty12'],1,['peakCallingBenchmark']
2230,1,"['FastQC', 'MultiQC', 'Cutadapt', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2231,1,['FastQC'],1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2232,1,['Cutadapt'],1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2233,1,['QIIME'],1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2234,1,"['QIIME', 'BioMe', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2235,1,"['QIIME', 'QIIME', 'BioMe']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2236,1,"['QIIME', 'QIIME', 'QIIME', 'BioMe']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2237,1,"['QIIME', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2238,1,"['QIIME', 'QIIME', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2239,1,"['QIIME', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2240,1,"['QIIME', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2241,1,"['QIIME', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2242,1,"['QIIME', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2243,1,['QIIME'],1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2244,1,"['QIIME', 'QIIME']",1,['bioatlas'],2,"['erikrikarddaniel', 'DiegoBrambilla']",1,['ampliflow']
2245,1,['STAR'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2246,1,['STAR'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2247,1,"['Minimap2', 'SAMtools']",1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2248,1,['MultiQC'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2249,1,['Salmon'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2250,1,"['SAMtools', 'SAMtools']",1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2251,1,"['SAMtools', 'SAMtools']",1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2252,1,['nanopolish'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2253,1,"['nanopolish', 'nanopolish']",1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2254,1,['Trimmomatic'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2255,1,['Trimmomatic'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2256,1,['Salmon'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2257,1,['Salmon'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2258,1,['kraken2'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2259,1,['Bracken'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2260,1,['gencore'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2261,1,['Scallop-LR'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2262,2,['StringTie'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2263,1,['FastQC'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2264,2,['SAMtools'],1,['biocorecrg'],5,"['lucacozzuto', 'jvpon', 'toniher', 'pditommaso', 'sarahbonnin']",2,"['BioNextflow', 'CoursesCRG_Containers_Nextflow_May_2021']"
2265,1,['SAMtools'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2266,1,['SAMtools'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2267,1,['SAMtools'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2268,1,['SAMtools'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2269,1,['kraken2'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2270,1,['GTfold'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2271,1,['PGM'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2272,1,['Picard'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2273,1,['Picard'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2274,1,['BEDTools'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2275,1,"['BEDTools', 'BEDTools']",1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2276,1,['BEDTools'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2277,1,['Skewer'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['BioNextflow']
2278,1,['FastQC'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['C4LWG-2018']
2279,1,['MultiQC'],1,['biocorecrg'],3,"['lucacozzuto', 'pditommaso', 'toniher']",1,['C4LWG-2018']
2280,3,['STAR'],2,"['bioinfo-pf-curie', 'biocorecrg']",7,"['lucacozzuto', 'Remi-Montagne', 'mdeloger', 'jvpon', 'nservant', 'toniher', 'sarahbonnin']",3,"['annotationMaker', 'as-mapping', 'CoursesCRG_Containers_Nextflow_May_2021']"
2281,3,['BWA'],2,"['bioinfo-pf-curie', 'biocorecrg']",7,"['lucacozzuto', 'Remi-Montagne', 'mdeloger', 'jvpon', 'nservant', 'toniher', 'sarahbonnin']",2,"['annotationMaker', 'CoursesCRG_Containers_Nextflow_May_2021']"
2282,3,['Bowtie'],2,"['bioinfo-pf-curie', 'biocorecrg']",5,"['lucacozzuto', 'jvpon', 'nservant', 'toniher', 'sarahbonnin']",2,"['as-mapping', 'CoursesCRG_Containers_Nextflow_May_2021']"
2283,3,['MultiQC'],2,"['bioinfo-pf-curie', 'biocorecrg']",7,"['lucacozzuto', 'Remi-Montagne', 'mdeloger', 'jvpon', 'nservant', 'toniher', 'sarahbonnin']",3,"['annotationMaker', 'as-mapping', 'CoursesCRG_Containers_Nextflow_May_2021']"
2284,4,['MultiQC'],2,"['bioinfo-pf-curie', 'biocorecrg']",7,"['lucacozzuto', 'Remi-Montagne', 'mdeloger', 'jvpon', 'nservant', 'toniher', 'sarahbonnin']",3,"['annotationMaker', 'as-mapping', 'CoursesCRG_Containers_Nextflow_May_2021']"
2285,3,['FastQC'],2,"['bioinfo-pf-curie', 'biocorecrg']",9,"['plarosa', 'tmuylder', 'lucacozzuto', 'jvpon', 'nservant', 'toniher', 'sarahbonnin', 'JoseEspinosa', 'phupe']",3,"['geniac-demo-dsl2', 'as-mapping', 'ELIXIR_containers_nextflow']"
2286,1,['Bowtie'],1,['biocorecrg'],6,"['tmuylder', 'lucacozzuto', 'jvpon', 'toniher', 'sarahbonnin', 'JoseEspinosa']",1,['ELIXIR_containers_nextflow']
2287,1,['Bowtie'],1,['biocorecrg'],6,"['tmuylder', 'lucacozzuto', 'jvpon', 'toniher', 'sarahbonnin', 'JoseEspinosa']",1,['ELIXIR_containers_nextflow']
2288,2,"['HISAT2', 'SAMtools']",2,"['bioinfo-pf-curie', 'biocorecrg']",7,"['tmuylder', 'lucacozzuto', 'jvpon', 'nservant', 'toniher', 'sarahbonnin', 'JoseEspinosa']",2,"['as-mapping', 'ELIXIR_containers_nextflow']"
2289,2,"['SAMtools', 'SAMtools']",2,"['bioinfo-pf-curie', 'biocorecrg']",7,"['tmuylder', 'lucacozzuto', 'jvpon', 'nservant', 'toniher', 'sarahbonnin', 'JoseEspinosa']",2,"['as-mapping', 'ELIXIR_containers_nextflow']"
2290,2,['FastQC'],2,"['bioinfo-pf-curie', 'biocorecrg']",4,"['phupe', 'plarosa', 'toniher', 'lucacozzuto']",2,"['geniac-demo-dsl2', 'PHIND_course_nextflow_Feb_2022']"
2291,1,['FastQC'],1,['biocorecrg'],2,"['toniher', 'lucacozzuto']",1,['PHIND_course_nextflow_Feb_2022']
2292,2,['Bowtie'],2,"['bioinfo-pf-curie', 'biocorecrg']",3,"['phupe', 'toniher', 'lucacozzuto']",2,"['geniac-template', 'PHIND_course_nextflow_Feb_2022']"
2293,2,['Bowtie'],2,"['bioinfo-pf-curie', 'biocorecrg']",3,"['toniher', 'nservant', 'lucacozzuto']",2,"['PHIND_course_nextflow_Feb_2022', 'nf-VIF']"
2294,1,['MultiQC'],1,['biocorecrg'],2,"['toniher', 'lucacozzuto']",1,['PHIND_course_nextflow_Feb_2022']
2295,2,"['SAMtools', 'SAMtools']",2,"['bioinfo-pf-curie', 'biocorecrg']",3,"['toniher', 'nservant', 'lucacozzuto']",2,"['nf-VIF', 'PHIND_course_nextflow_Feb_2022']"
2296,1,['FastQC'],1,['biocorecrg'],4,"['lucacozzuto', 'toniher', 'jvpon', 'dianamarek']",1,['SIB_course_nextflow_Nov_2021']
2297,1,['Bowtie'],1,['biocorecrg'],4,"['lucacozzuto', 'toniher', 'jvpon', 'dianamarek']",1,['SIB_course_nextflow_Nov_2021']
2298,1,['Bowtie'],1,['biocorecrg'],4,"['lucacozzuto', 'toniher', 'jvpon', 'dianamarek']",1,['SIB_course_nextflow_Nov_2021']
2299,1,['FastQC'],1,['biocorecrg'],4,"['lucacozzuto', 'toniher', 'jvpon', 'dianamarek']",1,['SIB_course_nextflow_Nov_2021']
2300,1,['MultiQC'],1,['biocorecrg'],4,"['lucacozzuto', 'toniher', 'jvpon', 'dianamarek']",1,['SIB_course_nextflow_Nov_2021']
2301,1,['MultiQC'],1,['biocorecrg'],4,"['lucacozzuto', 'toniher', 'jvpon', 'dianamarek']",1,['SIB_course_nextflow_Nov_2021']
2302,1,['FastQC'],1,['biocorecrg'],2,"['MoritzBauer', 'lucacozzuto']",1,['allele_specific_RNAseq']
2303,1,['STAR'],1,['biocorecrg'],2,"['MoritzBauer', 'lucacozzuto']",1,['allele_specific_RNAseq']
2304,1,"['STAR', 'SAMtools']",1,['biocorecrg'],2,"['MoritzBauer', 'lucacozzuto']",1,['allele_specific_RNAseq']
2305,1,['SAMtools'],1,['biocorecrg'],2,"['MoritzBauer', 'lucacozzuto']",1,['allele_specific_RNAseq']
2306,1,['htseqcount'],1,['biocorecrg'],2,"['MoritzBauer', 'lucacozzuto']",1,['allele_specific_RNAseq']
2307,1,['MultiQC'],1,['biocorecrg'],2,"['MoritzBauer', 'lucacozzuto']",1,['allele_specific_RNAseq']
2308,1,['STAR'],1,['biocorecrg'],2,"['pditommaso', 'lucacozzuto']",1,['indrop']
2309,1,['SAMtools'],1,['biocorecrg'],2,"['pditommaso', 'lucacozzuto']",1,['indrop']
